event_id,customer_id,timestamp,device_id,channel,event_type,product_category,product_id,price,session_duration,cart_value,journey_stage,converted
EVT_FF8CE3AD,CUST_E3D4EBBE,2026-04-08T21:05:51.625111+00:00,DEV_804E4B30,website,session_start,,,,119.0,,anonymous,False
EVT_E612D68E,CUST_F70CEE46,2026-04-08T21:09:51.625111+00:00,DEV_06535068,email,email_sent,,,,,,anonymous,False
EVT_139FD633,CUST_260D0C2F,2026-04-08T21:13:51.625111+00:00,DEV_8BBAA78D,email,email_sent,,,,,,anonymous,False
EVT_1AEBAA1A,CUST_4B8AA7C9,2026-04-08T21:23:51.625111+00:00,DEV_B07BC3B1,website,product_view,Sports,PROD_255,382.01,,,anonymous,False
EVT_A5E3377A,CUST_FC28FE99,2026-04-08T21:23:51.625111+00:00,DEV_42A90062,website,product_view,Gaming,PROD_589,498.3,,,anonymous,False
EVT_FCD4B705,CUST_57C4461D,2026-04-08T21:29:51.625111+00:00,DEV_C92025B4,website,add_to_cart,Home & Garden,PROD_559,,,,cart_active,False
EVT_F63A2EA0,CUST_9BB9B538,2026-04-08T21:30:51.625111+00:00,DEV_699A6878,website,add_to_cart,Books,PROD_193,,,,cart_active,False
EVT_19881878,CUST_4B8AA7C9,2026-04-08T21:37:51.625111+00:00,DEV_B07BC3B1,website,add_to_cart,Sports,PROD_936,,,,cart_active,False
EVT_34A00DD1,CUST_260D0C2F,2026-04-08T21:41:51.625111+00:00,DEV_8BBAA78D,push,push_sent,,,,,,anonymous,False
EVT_0FCD3EF0,CUST_EE8EF9EC,2026-04-08T21:42:51.625111+00:00,DEV_E95E47C1,website,product_view,Sports,PROD_541,407.19,,,anonymous,False
EVT_27787D73,CUST_A0578F65,2026-04-08T21:44:51.625111+00:00,DEV_EA98CE72,website,product_view,Home & Garden,PROD_531,198.06,,,anonymous,False
EVT_6DF3AD51,CUST_FDA7DE19,2026-04-08T21:49:51.625111+00:00,DEV_39820359,email,email_sent,,,,,,anonymous,False
EVT_418A84C3,CUST_DD059926,2026-04-08T21:49:51.625111+00:00,DEV_54109E11,website,product_view,Home & Garden,PROD_202,259.95,,,anonymous,False
EVT_AF46F899,CUST_241A82E0,2026-04-08T21:50:51.625111+00:00,DEV_7E9045C7,website,session_start,,,,52.0,,anonymous,False
EVT_58CBA5D0,CUST_FEE1B459,2026-04-08T21:53:51.625111+00:00,DEV_B8E51974,website,product_view,Beauty,PROD_729,38.68,,,anonymous,False
EVT_D837D7E4,CUST_D665C471,2026-04-08T21:53:51.625111+00:00,DEV_DCBE198F,website,product_view,Gaming,PROD_929,253.39,,,anonymous,False
EVT_B14FDEE3,CUST_FEE1B459,2026-04-08T21:56:51.625111+00:00,DEV_B8E51974,website,add_to_cart,Beauty,PROD_982,,,,cart_active,False
EVT_15F23C65,CUST_B4909F1A,2026-04-08T21:59:51.625111+00:00,DEV_0740F621,push,push_sent,,,,,,anonymous,False
EVT_D054C7E8,CUST_57C4461D,2026-04-08T22:01:51.625111+00:00,DEV_C92025B4,website,cart_abandon,,,,,,cart_abandoned,False
EVT_DBA45F81,CUST_EE8EF9EC,2026-04-08T22:04:51.625111+00:00,DEV_E95E47C1,website,product_view,Sports,PROD_952,308.75,,,anonymous,False
EVT_12B264AD,CUST_FC28FE99,2026-04-08T22:04:51.625111+00:00,DEV_42A90062,website,product_view,Gaming,PROD_699,332.45,,,anonymous,False
EVT_6AAE9CDD,CUST_97CD1252,2026-04-08T22:05:51.625111+00:00,DEV_8D382D68,website,product_view,Electronics,PROD_392,42.42,,,anonymous,False
EVT_1A71E48D,CUST_5E4E88D4,2026-04-08T22:06:51.625111+00:00,DEV_4D4BA7E7,website,add_to_cart,Beauty,PROD_108,,,,cart_active,False
EVT_C8F3869C,CUST_694440B5,2026-04-08T22:08:51.625111+00:00,DEV_39CFF905,push,push_sent,,,,,,anonymous,False
EVT_EE6392F0,CUST_FEE1B459,2026-04-08T22:09:51.625111+00:00,DEV_B8E51974,website,cart_abandon,,,,,,cart_abandoned,False
EVT_28B4F72D,CUST_05D41BA4,2026-04-08T22:10:51.625111+00:00,DEV_9740CEF4,email,email_sent,,,,,,anonymous,False
EVT_5C43ED1E,CUST_3DDCEA6F,2026-04-08T22:11:51.625111+00:00,DEV_76787162,website,cart_abandon,,,,,,cart_abandoned,False
EVT_7818223F,CUST_3BD1BFA6,2026-04-08T22:16:51.625111+00:00,DEV_6264D145,website,session_start,,,,217.0,,anonymous,False
EVT_FE92EDCA,CUST_F1C77A66,2026-04-08T22:25:51.625111+00:00,DEV_BBCDBACE,website,session_start,,,,185.0,,anonymous,False
EVT_52B1C7B2,CUST_5E4E88D4,2026-04-08T22:30:51.625111+00:00,DEV_4D4BA7E7,website,cart_abandon,,,,,,cart_abandoned,False
EVT_43E9E3A2,CUST_9C916C23,2026-04-08T22:31:51.625111+00:00,DEV_2364C381,website,add_to_cart,Home & Garden,PROD_367,,,,cart_active,False
EVT_AEFF8D92,CUST_745D0AF1,2026-04-08T22:35:51.625111+00:00,DEV_619B28F8,website,cart_abandon,,,,,,cart_abandoned,False
EVT_CECA174B,CUST_D665C471,2026-04-08T22:38:51.625111+00:00,DEV_DCBE198F,website,add_to_cart,Gaming,PROD_130,,,,cart_active,False
EVT_E0E829F3,CUST_19E5CD10,2026-04-08T22:38:51.625111+00:00,DEV_27792089,push,push_sent,,,,,,anonymous,False
EVT_24A82E54,CUST_E3D4EBBE,2026-04-08T22:44:51.625111+00:00,DEV_804E4B30,website,product_view,Beauty,PROD_805,290.77,,,anonymous,False
EVT_5BF3AD9D,CUST_F1C77A66,2026-04-08T22:48:51.625111+00:00,DEV_BBCDBACE,website,product_view,Fashion,PROD_355,346.01,,,anonymous,False
EVT_96177176,CUST_9BB9B538,2026-04-08T22:48:51.625111+00:00,DEV_699A6878,website,cart_abandon,,,,,,cart_abandoned,False
EVT_E8DCD65C,CUST_FC28FE99,2026-04-08T22:59:51.625111+00:00,DEV_42A90062,website,add_to_cart,Gaming,PROD_273,,,,cart_active,False
EVT_D9D97923,CUST_05D41BA4,2026-04-08T23:00:51.625111+00:00,DEV_9740CEF4,push,push_sent,,,,,,anonymous,False
EVT_2266CAB0,CUST_241A82E0,2026-04-08T23:01:51.625111+00:00,DEV_7E9045C7,website,product_view,Electronics,PROD_959,400.75,,,anonymous,False
EVT_4BF792BA,CUST_F70CEE46,2026-04-08T23:08:51.625111+00:00,DEV_06535068,email,email_sent,,,,,,anonymous,False
EVT_9514C284,CUST_E3D4EBBE,2026-04-08T23:13:51.625111+00:00,DEV_804E4B30,website,add_to_cart,Beauty,PROD_443,,,,cart_active,False
EVT_8EF67413,CUST_3BD1BFA6,2026-04-08T23:18:51.625111+00:00,DEV_6264D145,website,product_view,Other,PROD_710,321.42,,,anonymous,False
EVT_4D06086A,CUST_4B8AA7C9,2026-04-08T23:19:51.625111+00:00,DEV_B07BC3B1,website,cart_abandon,,,,,,cart_abandoned,False
EVT_DBD91469,CUST_DD059926,2026-04-08T23:24:51.625111+00:00,DEV_54109E11,website,product_view,Home & Garden,PROD_916,205.36,,,anonymous,False
EVT_60942886,CUST_FDA7DE19,2026-04-08T23:36:51.625111+00:00,DEV_39820359,email,email_sent,,,,,,anonymous,False
EVT_1FD23A48,CUST_260D0C2F,2026-04-08T23:38:51.625111+00:00,DEV_8BBAA78D,website,unsubscribe,,,,,,anonymous,False
EVT_36B8C0E0,CUST_FC28FE99,2026-04-08T23:39:51.625111+00:00,DEV_42A90062,website,purchase,Gaming,PROD_467,,,,converted,True
EVT_779DADC4,CUST_FEE1B459,2026-04-08T23:50:51.625111+00:00,DEV_B8E51974,email,email_open,,,,,,cart_abandoned,False
EVT_61CC0DA2,CUST_FEE1B459,2026-04-08T23:55:51.625111+00:00,DEV_B8E51974,website,session_start,,,,277.0,,cart_abandoned,False
EVT_C395F0C7,CUST_97CD1252,2026-04-08T23:58:51.625111+00:00,DEV_8D382D68,website,add_to_cart,Electronics,PROD_989,,,,cart_active,False
EVT_25A7B096,CUST_D665C471,2026-04-08T23:58:51.625111+00:00,DEV_DCBE198F,website,cart_abandon,,,,,,cart_abandoned,False
EVT_096B5DDE,CUST_FEE1B459,2026-04-09T00:02:51.625111+00:00,DEV_B8E51974,website,purchase,Beauty,PROD_977,,,,converted,True
EVT_FB78FC59,CUST_F70CEE46,2026-04-09T00:22:51.625111+00:00,DEV_06535068,push,push_sent,,,,,,anonymous,False
EVT_D46F50B0,CUST_FDA7DE19,2026-04-09T00:23:51.625111+00:00,DEV_39820359,push,push_sent,,,,,,anonymous,False
EVT_F02A53AC,CUST_3BD1BFA6,2026-04-09T00:25:51.625111+00:00,DEV_6264D145,website,product_view,Gaming,PROD_731,345.34,,,anonymous,False
EVT_F75011AA,CUST_9C916C23,2026-04-09T00:29:51.625111+00:00,DEV_2364C381,website,purchase,Home & Garden,PROD_760,,,,converted,True
EVT_DB073B4B,CUST_F1C77A66,2026-04-09T00:33:51.625111+00:00,DEV_BBCDBACE,website,product_view,Fashion,PROD_155,148.34,,,anonymous,False
EVT_87D5F976,CUST_97CD1252,2026-04-09T00:35:51.625111+00:00,DEV_8D382D68,website,cart_abandon,,,,,,cart_abandoned,False
EVT_D8A4106F,CUST_241A82E0,2026-04-09T00:40:51.625111+00:00,DEV_7E9045C7,website,add_to_cart,Electronics,PROD_829,,,,cart_active,False
EVT_2293FAE2,CUST_E3D4EBBE,2026-04-09T00:43:51.625111+00:00,DEV_804E4B30,website,cart_abandon,,,,,,cart_abandoned,False
EVT_6279DADA,CUST_4B8AA7C9,2026-04-09T01:01:51.625111+00:00,DEV_B07BC3B1,email,email_open,,,,,,cart_abandoned,False
EVT_233FBC9B,CUST_D665C471,2026-04-09T01:07:51.625111+00:00,DEV_DCBE198F,email,email_open,,,,,,cart_abandoned,False
EVT_A53EA446,CUST_F1C77A66,2026-04-09T01:15:51.625111+00:00,DEV_BBCDBACE,website,add_to_cart,Fashion,PROD_697,,,,cart_active,False
EVT_A7413D05,CUST_E3D4EBBE,2026-04-09T01:26:51.625111+00:00,DEV_804E4B30,email,email_open,,,,,,cart_abandoned,False
EVT_9AC9F5EA,CUST_E3D4EBBE,2026-04-09T01:36:51.625111+00:00,DEV_804E4B30,website,session_start,,,,200.0,,cart_abandoned,False
EVT_21FB4C8D,CUST_4B8AA7C9,2026-04-09T01:46:51.625111+00:00,DEV_B07BC3B1,website,session_start,,,,290.0,,cart_abandoned,False
EVT_317A0985,CUST_3BD1BFA6,2026-04-09T01:58:51.625111+00:00,DEV_6264D145,website,add_to_cart,Gaming,PROD_123,,,,cart_active,False
EVT_F4AB5E50,CUST_E3D4EBBE,2026-04-09T02:06:51.625111+00:00,DEV_804E4B30,website,purchase,Beauty,PROD_595,,,,converted,True
EVT_C15FFB52,CUST_3BD1BFA6,2026-04-09T02:06:51.625111+00:00,DEV_6264D145,website,cart_abandon,,,,,,cart_abandoned,False
EVT_F2804DAB,CUST_241A82E0,2026-04-09T02:14:51.625111+00:00,DEV_7E9045C7,website,cart_abandon,,,,,,cart_abandoned,False
EVT_4650D1A1,CUST_F1C77A66,2026-04-09T02:38:51.625111+00:00,DEV_BBCDBACE,website,purchase,Fashion,PROD_532,,,,converted,True
EVT_99365A60,CUST_4B8AA7C9,2026-04-09T02:51:51.625111+00:00,DEV_B07BC3B1,website,purchase,Sports,PROD_532,,,,converted,True
EVT_44B5E3B0,CUST_D665C471,2026-04-09T02:55:51.625111+00:00,DEV_DCBE198F,website,session_start,,,,236.0,,cart_abandoned,False
EVT_F6D65EAE,CUST_241A82E0,2026-04-09T03:10:51.625111+00:00,DEV_7E9045C7,email,email_open,,,,,,cart_abandoned,False
EVT_CF5E6013,CUST_D665C471,2026-04-09T03:23:51.625111+00:00,DEV_DCBE198F,website,purchase,Gaming,PROD_849,,,,converted,True
EVT_FA836DE4,CUST_5064B994,2026-04-09T03:32:51.625111+00:00,DEV_D5E27C5B,website,session_start,,,,81.0,,anonymous,False
EVT_F5B5170C,CUST_97CE52FE,2026-04-09T03:45:51.625111+00:00,DEV_C2FD298D,website,session_start,,,,237.0,,anonymous,False
EVT_86C1630F,CUST_241A82E0,2026-04-09T04:12:51.625111+00:00,DEV_7E9045C7,website,session_start,,,,298.0,,cart_abandoned,False
EVT_8D7A17EF,CUST_97CE52FE,2026-04-09T04:21:51.625111+00:00,DEV_C2FD298D,website,product_view,Books,PROD_712,215.8,,,anonymous,False
EVT_4F236D31,CUST_5064B994,2026-04-09T04:43:51.625111+00:00,DEV_D5E27C5B,website,product_view,Books,PROD_998,160.67,,,anonymous,False
EVT_75F39160,CUST_241A82E0,2026-04-09T04:53:51.625111+00:00,DEV_7E9045C7,website,purchase,Electronics,PROD_567,,,,converted,True
EVT_3D545521,CUST_97CE52FE,2026-04-09T05:34:51.625111+00:00,DEV_C2FD298D,website,product_view,Books,PROD_123,83.38,,,anonymous,False
EVT_434AEAF1,CUST_5064B994,2026-04-09T06:05:51.625111+00:00,DEV_D5E27C5B,website,add_to_cart,Books,PROD_991,,,,cart_active,False
EVT_D3F04832,CUST_5064B994,2026-04-09T06:18:51.625111+00:00,DEV_D5E27C5B,website,cart_abandon,,,,,,cart_abandoned,False
EVT_760C5DB6,CUST_5064B994,2026-04-09T06:47:51.625111+00:00,DEV_D5E27C5B,email,email_open,,,,,,cart_abandoned,False
EVT_B7533B6A,CUST_97CE52FE,2026-04-09T06:55:51.625111+00:00,DEV_C2FD298D,website,add_to_cart,Books,PROD_266,,,,cart_active,False
EVT_0B9DBE28,CUST_5064B994,2026-04-09T07:03:51.625111+00:00,DEV_D5E27C5B,website,session_start,,,,252.0,,cart_abandoned,False
EVT_76D1BF92,CUST_97CE52FE,2026-04-09T07:04:51.625111+00:00,DEV_C2FD298D,website,purchase,Books,PROD_785,,,,converted,True
EVT_0EC55675,CUST_5064B994,2026-04-09T07:36:51.625111+00:00,DEV_D5E27C5B,website,purchase,Books,PROD_747,,,,converted,True
EVT_6B5AEDD4,CUST_2CF59DB9,2026-04-09T11:23:51.625111+00:00,DEV_C6E8BD4D,email,email_sent,,,,,,anonymous,False
EVT_D7B125D9,CUST_BC076D08,2026-04-09T11:23:51.625111+00:00,DEV_970C374F,website,session_start,,,,158.0,,anonymous,False
EVT_ABCE7C8F,CUST_6080E2EB,2026-04-09T11:23:51.625111+00:00,DEV_FCF10422,website,session_start,,,,104.0,,anonymous,False
EVT_A114B0CE,CUST_D6436251,2026-04-09T11:23:51.625111+00:00,DEV_D169A8F8,website,session_start,,,,17.0,,anonymous,False
EVT_E9D4CDA7,CUST_19D5B925,2026-04-09T11:23:51.625111+00:00,DEV_552522B2,website,session_start,,,,97.0,,anonymous,False
EVT_E1F8C6D8,CUST_C52FAA26,2026-04-09T11:23:51.625111+00:00,DEV_D6096F18,website,session_start,,,,285.0,,anonymous,False
EVT_7ECF2E24,CUST_3BDB194B,2026-04-09T11:23:51.625111+00:00,DEV_7DBD5C6F,email,email_sent,,,,,,anonymous,False
EVT_5D6F110A,CUST_FCB4B49A,2026-04-09T11:23:51.625111+00:00,DEV_FAB5B6D2,email,email_sent,,,,,,anonymous,False
EVT_091724C2,CUST_4DC33C38,2026-04-09T11:23:51.625111+00:00,DEV_58013E0E,website,session_start,,,,223.0,,anonymous,False
EVT_79D71896,CUST_E2442033,2026-04-09T11:23:51.625111+00:00,DEV_938903CB,email,email_sent,,,,,,anonymous,False
EVT_9F7BDA2A,CUST_4E1F226E,2026-04-09T11:23:51.625111+00:00,DEV_97A1423F,website,session_start,,,,237.0,,anonymous,False
EVT_D26E8CA6,CUST_11809A6B,2026-04-09T11:23:51.625111+00:00,DEV_05752122,website,session_start,,,,243.0,,anonymous,False
EVT_1890F09F,CUST_65C588C7,2026-04-09T11:23:51.625111+00:00,DEV_82C16CB3,email,email_sent,,,,,,anonymous,False
EVT_253D1E33,CUST_82D9BCE5,2026-04-09T11:23:51.625111+00:00,DEV_55C6B6AC,website,session_start,,,,278.0,,anonymous,False
EVT_5B41631C,CUST_B6F8C9F4,2026-04-09T11:23:51.625111+00:00,DEV_6CC4D8CD,website,session_start,,,,158.0,,anonymous,False
EVT_5EAB65B4,CUST_9C7733C9,2026-04-09T11:23:51.625111+00:00,DEV_2184F7F6,website,session_start,,,,260.0,,anonymous,False
EVT_A0293939,CUST_D4854721,2026-04-09T11:23:51.625111+00:00,DEV_ACCEBB49,website,session_start,,,,107.0,,anonymous,False
EVT_2446E4BC,CUST_34C5C6D7,2026-04-09T11:23:51.625111+00:00,DEV_FC0D2BC8,email,email_sent,,,,,,anonymous,False
EVT_CFA1C774,CUST_D8D2FDCB,2026-04-09T11:23:51.625111+00:00,DEV_5848945E,email,email_sent,,,,,,anonymous,False
EVT_1BF6CDF3,CUST_F399372B,2026-04-09T11:23:51.625111+00:00,DEV_104029F2,email,email_sent,,,,,,anonymous,False
EVT_64A2111E,CUST_2EFCFE48,2026-04-09T11:23:51.625111+00:00,DEV_223AEC73,website,session_start,,,,156.0,,anonymous,False
EVT_A9D61084,CUST_D488727A,2026-04-09T11:23:51.625111+00:00,DEV_92F6EA9C,email,email_sent,,,,,,anonymous,False
EVT_AD609B85,CUST_770B623C,2026-04-09T11:23:51.625111+00:00,DEV_9ADF4CF6,email,email_sent,,,,,,anonymous,False
EVT_206D5188,CUST_9BFE4ED4,2026-04-09T11:23:51.625111+00:00,DEV_B9F9C414,website,session_start,,,,57.0,,anonymous,False
EVT_85E4FE30,CUST_EEB6C2C2,2026-04-09T11:23:51.625111+00:00,DEV_C3F8B213,website,session_start,,,,211.0,,anonymous,False
EVT_D2241846,CUST_A1886EE9,2026-04-09T11:23:51.625111+00:00,DEV_7C553D80,website,session_start,,,,296.0,,anonymous,False
EVT_0FD9A028,CUST_93700F09,2026-04-09T11:23:51.625111+00:00,DEV_C8CF995B,website,session_start,,,,168.0,,anonymous,False
EVT_95625F54,CUST_19632405,2026-04-09T11:23:51.625111+00:00,DEV_64F91CEA,website,session_start,,,,87.0,,anonymous,False
EVT_B4C70B24,CUST_5F4302E5,2026-04-09T11:23:51.625111+00:00,DEV_E50F24AA,website,session_start,,,,129.0,,anonymous,False
EVT_FDDD691B,CUST_51AF6922,2026-04-09T11:23:51.625111+00:00,DEV_D45016B5,website,session_start,,,,170.0,,anonymous,False
EVT_9D32A413,CUST_19D5B925,2026-04-09T11:24:51.625111+00:00,DEV_552522B2,website,product_view,Gaming,PROD_218,380.54,,,anonymous,False
EVT_A0907F76,CUST_9BFE4ED4,2026-04-09T11:26:51.625111+00:00,DEV_B9F9C414,website,product_view,Fashion,PROD_758,275.66,,,anonymous,False
EVT_4BF7971E,CUST_B6F8C9F4,2026-04-09T11:29:51.625111+00:00,DEV_6CC4D8CD,website,product_view,Sports,PROD_813,243.46,,,anonymous,False
EVT_19BE84DC,CUST_2EFCFE48,2026-04-09T11:36:51.625111+00:00,DEV_223AEC73,website,product_view,Gaming,PROD_581,286.43,,,anonymous,False
EVT_E56EC286,CUST_F399372B,2026-04-09T11:45:51.625111+00:00,DEV_104029F2,email,email_sent,,,,,,anonymous,False
EVT_13AB81B2,CUST_FCB4B49A,2026-04-09T11:51:51.625111+00:00,DEV_FAB5B6D2,email,email_sent,,,,,,anonymous,False
EVT_BB1177E1,CUST_2CF59DB9,2026-04-09T11:52:51.625111+00:00,DEV_C6E8BD4D,email,email_sent,,,,,,anonymous,False
EVT_5DEDFD7C,CUST_EEB6C2C2,2026-04-09T11:53:51.625111+00:00,DEV_C3F8B213,website,product_view,Sports,PROD_777,227.64,,,anonymous,False
EVT_5F1670B5,CUST_65C588C7,2026-04-09T11:57:51.625111+00:00,DEV_82C16CB3,email,email_sent,,,,,,anonymous,False
EVT_E442F789,CUST_D488727A,2026-04-09T11:58:51.625111+00:00,DEV_92F6EA9C,email,email_sent,,,,,,anonymous,False
EVT_C915886D,CUST_2CF59DB9,2026-04-09T12:00:51.625111+00:00,DEV_C6E8BD4D,push,push_sent,,,,,,anonymous,False
EVT_AD1C8EEA,CUST_9C7733C9,2026-04-09T12:03:51.625111+00:00,DEV_2184F7F6,website,product_view,Books,PROD_739,476.03,,,anonymous,False
EVT_A1F168A9,CUST_D4854721,2026-04-09T12:09:51.625111+00:00,DEV_ACCEBB49,website,product_view,Sports,PROD_566,456.01,,,anonymous,False
EVT_4A8613F4,CUST_E2442033,2026-04-09T12:13:51.625111+00:00,DEV_938903CB,email,email_sent,,,,,,anonymous,False
EVT_EC8943E0,CUST_4E1F226E,2026-04-09T12:14:51.625111+00:00,DEV_97A1423F,website,product_view,Fashion,PROD_530,335.22,,,anonymous,False
EVT_E89F8C72,CUST_D6436251,2026-04-09T12:16:51.625111+00:00,DEV_D169A8F8,website,product_view,Electronics,PROD_822,475.42,,,anonymous,False
EVT_2ECDEF1F,CUST_6080E2EB,2026-04-09T12:21:51.625111+00:00,DEV_FCF10422,website,product_view,Gaming,PROD_591,457.09,,,anonymous,False
EVT_D47B91F7,CUST_93700F09,2026-04-09T12:22:51.625111+00:00,DEV_C8CF995B,website,product_view,Fashion,PROD_983,367.1,,,anonymous,False
EVT_C9450A9B,CUST_EEB6C2C2,2026-04-09T12:23:51.625111+00:00,DEV_C3F8B213,website,product_view,Sports,PROD_623,156.11,,,anonymous,False
EVT_E1237B59,CUST_A1886EE9,2026-04-09T12:29:51.625111+00:00,DEV_7C553D80,website,product_view,Beauty,PROD_928,178.27,,,anonymous,False
EVT_00440024,CUST_D4854721,2026-04-09T12:32:51.625111+00:00,DEV_ACCEBB49,website,add_to_cart,Sports,PROD_233,,,,cart_active,False
EVT_3948C24A,CUST_F399372B,2026-04-09T12:34:51.625111+00:00,DEV_104029F2,push,push_sent,,,,,,anonymous,False
EVT_D077FACA,CUST_3BDB194B,2026-04-09T12:36:51.625111+00:00,DEV_7DBD5C6F,email,email_sent,,,,,,anonymous,False
EVT_66EDCC97,CUST_2EFCFE48,2026-04-09T12:39:51.625111+00:00,DEV_223AEC73,website,add_to_cart,Gaming,PROD_328,,,,cart_active,False
EVT_BFF33CF5,CUST_5F4302E5,2026-04-09T12:40:51.625111+00:00,DEV_E50F24AA,website,product_view,Gaming,PROD_376,14.36,,,anonymous,False
EVT_9E3C3ECC,CUST_4DC33C38,2026-04-09T12:45:51.625111+00:00,DEV_58013E0E,website,product_view,Fashion,PROD_201,65.73,,,anonymous,False
EVT_A78497EE,CUST_51AF6922,2026-04-09T12:51:51.625111+00:00,DEV_D45016B5,website,product_view,Other,PROD_283,60.83,,,anonymous,False
EVT_F50C4645,CUST_31B02712,2026-04-09T12:52:51.625111+00:00,DEV_90742200,website,session_start,,,,161.0,,anonymous,False
EVT_C46358EE,CUST_D4854721,2026-04-09T12:54:51.625111+00:00,DEV_ACCEBB49,website,cart_abandon,,,,,,cart_abandoned,False
EVT_14907E43,CUST_9BFE4ED4,2026-04-09T12:57:51.625111+00:00,DEV_B9F9C414,website,add_to_cart,Fashion,PROD_892,,,,cart_active,False
EVT_7C161342,CUST_3BDB194B,2026-04-09T12:57:51.625111+00:00,DEV_7DBD5C6F,push,push_sent,,,,,,anonymous,False
EVT_78DA1576,CUST_34C5C6D7,2026-04-09T12:57:51.625111+00:00,DEV_FC0D2BC8,email,email_sent,,,,,,anonymous,False
EVT_EF98F22F,CUST_9BFE4ED4,2026-04-09T13:02:51.625111+00:00,DEV_B9F9C414,website,cart_abandon,,,,,,cart_abandoned,False
EVT_431ED6AB,CUST_D488727A,2026-04-09T13:03:51.625111+00:00,DEV_92F6EA9C,push,push_sent,,,,,,anonymous,False
EVT_6D3FF640,CUST_4DC33C38,2026-04-09T13:06:51.625111+00:00,DEV_58013E0E,website,add_to_cart,Fashion,PROD_507,,,,cart_active,False
EVT_D3C08B47,CUST_A1886EE9,2026-04-09T13:07:51.625111+00:00,DEV_7C553D80,website,product_view,Beauty,PROD_746,49.4,,,anonymous,False
EVT_9C7EE13E,CUST_19D5B925,2026-04-09T13:07:51.625111+00:00,DEV_552522B2,website,product_view,Gaming,PROD_350,377.96,,,anonymous,False
EVT_2245B2E3,CUST_C52FAA26,2026-04-09T13:07:51.625111+00:00,DEV_D6096F18,website,product_view,Gaming,PROD_739,187.75,,,anonymous,False
EVT_EA0C7100,CUST_2CF59DB9,2026-04-09T13:07:51.625111+00:00,DEV_C6E8BD4D,website,unsubscribe,,,,,,anonymous,False
EVT_B0E8693E,CUST_EEB6C2C2,2026-04-09T13:09:51.625111+00:00,DEV_C3F8B213,website,add_to_cart,Sports,PROD_375,,,,cart_active,False
EVT_F14D9DC9,CUST_770B623C,2026-04-09T13:09:51.625111+00:00,DEV_9ADF4CF6,email,email_sent,,,,,,anonymous,False
EVT_011ED637,CUST_2EFCFE48,2026-04-09T13:10:51.625111+00:00,DEV_223AEC73,website,cart_abandon,,,,,,cart_abandoned,False
EVT_856476C8,CUST_19632405,2026-04-09T13:13:51.625111+00:00,DEV_64F91CEA,website,product_view,Books,PROD_854,372.32,,,anonymous,False
EVT_A530D031,CUST_2EFCFE48,2026-04-09T13:13:51.625111+00:00,DEV_223AEC73,whatsapp,whatsapp_click,,,,,,cart_abandoned,False
EVT_A916FE16,CUST_BC076D08,2026-04-09T13:14:51.625111+00:00,DEV_970C374F,website,product_view,Beauty,PROD_969,282.54,,,anonymous,False
EVT_31B9583D,CUST_D8D2FDCB,2026-04-09T13:16:51.625111+00:00,DEV_5848945E,email,email_sent,,,,,,anonymous,False
EVT_26F70CAF,CUST_11809A6B,2026-04-09T13:17:51.625111+00:00,DEV_05752122,website,product_view,Home & Garden,PROD_128,491.5,,,anonymous,False
EVT_F2A9917B,CUST_B6F8C9F4,2026-04-09T13:20:51.625111+00:00,DEV_6CC4D8CD,website,add_to_cart,Sports,PROD_261,,,,cart_active,False
EVT_E1452833,CUST_82D9BCE5,2026-04-09T13:23:51.625111+00:00,DEV_55C6B6AC,website,product_view,Sports,PROD_165,466.18,,,anonymous,False
EVT_949A1E85,CUST_770B623C,2026-04-09T13:24:51.625111+00:00,DEV_9ADF4CF6,push,push_sent,,,,,,anonymous,False
EVT_95D4A9E6,CUST_93700F09,2026-04-09T13:38:51.625111+00:00,DEV_C8CF995B,website,add_to_cart,Fashion,PROD_304,,,,cart_active,False
EVT_3C2DED38,CUST_19632405,2026-04-09T13:41:51.625111+00:00,DEV_64F91CEA,website,add_to_cart,Books,PROD_192,,,,cart_active,False
EVT_104677F4,CUST_D6436251,2026-04-09T13:41:51.625111+00:00,DEV_D169A8F8,website,add_to_cart,Electronics,PROD_390,,,,cart_active,False
EVT_C9AD2695,CUST_E2442033,2026-04-09T13:43:51.625111+00:00,DEV_938903CB,push,push_sent,,,,,,anonymous,False
EVT_0CC2E3B5,CUST_4DC33C38,2026-04-09T13:46:51.625111+00:00,DEV_58013E0E,website,cart_abandon,,,,,,cart_abandoned,False
EVT_BF88138C,CUST_9C7733C9,2026-04-09T13:49:51.625111+00:00,DEV_2184F7F6,website,add_to_cart,Books,PROD_644,,,,cart_active,False
EVT_A6D1C25B,CUST_5FAF1C12,2026-04-09T13:50:51.625111+00:00,DEV_567355F8,email,email_sent,,,,,,anonymous,False
EVT_94F292BF,CUST_FCB4B49A,2026-04-09T13:50:51.625111+00:00,DEV_FAB5B6D2,push,push_sent,,,,,,anonymous,False
EVT_8CC473C6,CUST_65C588C7,2026-04-09T13:52:51.625111+00:00,DEV_82C16CB3,push,push_sent,,,,,,anonymous,False
EVT_034FF735,CUST_4E1F226E,2026-04-09T13:55:51.625111+00:00,DEV_97A1423F,website,product_view,Fashion,PROD_203,238.5,,,anonymous,False
EVT_AA062D61,CUST_D488727A,2026-04-09T14:05:51.625111+00:00,DEV_92F6EA9C,website,unsubscribe,,,,,,anonymous,False
