customer_id,intent_score,churn_risk,fatigue_score,product_views,cart_count,abandonments,cart_value,journey_stage,preferred_channel,active_hour,days_since_last_purchase,conversion_probability,converted
CUST_B35DE5D2,20,52.0,10,2,0,0,0.0,Anonymous,email,Morning,,0.238,False
CUST_C56A11A5,10,70.0,100,0,0,0,0.0,Dormant,whatsapp,Night,,0.0,False
CUST_A7E56800,30,52.0,10,4,0,0,0.0,Anonymous,whatsapp,Morning,,0.298,False
CUST_2C11FCAA,10,70.0,100,0,0,0,0.0,Churn Risk,push,Afternoon,,0.0,False
CUST_547064A2,100,100.0,10,5,5,5,0.0,Interested,email,Evening,,0.67,False
CUST_92CEDCA7,75,62.0,10,10,1,1,0.0,Browsing,whatsapp,Afternoon,,0.558,False
CUST_D256D442,60,60.0,0,1,1,1,0.0,Cart Active,email,Evening,4.0,0.5,True
CUST_449FC798,60,60.0,0,1,1,1,0.0,Interested,push,Night,97.0,0.5,True
CUST_32B7B659,10,70.0,100,0,0,0,0.0,Churn Risk,whatsapp,Night,,0.0,False
CUST_FBEBE3B4,40,52.0,10,6,0,0,0.0,Anonymous,whatsapp,Night,,0.358,False
CUST_4C574128,10,70.0,100,0,0,0,0.0,Dormant,push,Evening,,0.0,False
CUST_EA42A92D,90,42.0,10,4,2,0,0.0,High Intent,push,Afternoon,95.0,0.668,True
CUST_51A7B9FE,60,60.0,0,1,1,1,0.0,Interested,push,Evening,40.0,0.5,True
CUST_44A2C795,10,61.0,55,0,0,0,0.0,Churn Risk,email,Evening,,0.034,False
CUST_FCBFFC24,30,52.0,10,4,0,0,0.0,Anonymous,whatsapp,Morning,,0.298,False
CUST_85EA6A71,100,77.0,10,5,4,3,0.0,High Intent,sms,Morning,61.0,0.693,True
CUST_94D3E97B,50,72.0,10,2,2,2,0.0,Cart Active,email,Morning,,0.398,False
CUST_5D50C84D,55,62.0,10,6,1,1,0.0,Anonymous,sms,Night,,0.438,False
CUST_5103D3C5,10,70.0,100,0,0,0,0.0,Dormant,push,Morning,,0.0,False
CUST_260D0C2F,10,70.0,100,0,0,0,0.0,Churn Risk,whatsapp,Evening,,0.0,False
CUST_47FE6E8D,85,57.0,10,3,2,1,0.0,High Intent,sms,Afternoon,35.0,0.623,True
CUST_4248F272,10,70.0,100,0,0,0,0.0,Churn Risk,sms,Evening,,0.0,False
CUST_6D8BC63B,50,52.0,10,8,0,0,0.0,Browsing,email,Afternoon,,0.418,False
CUST_559D568C,30,62.0,10,1,1,1,0.0,Interested,whatsapp,Night,,0.288,False
CUST_475F08DA,10,70.0,100,0,0,0,0.0,Churn Risk,whatsapp,Morning,,0.0,False
CUST_5D81D8F3,10,70.0,100,0,0,0,0.0,Churn Risk,whatsapp,Night,,0.0,False
CUST_F25B8976,10,70.0,100,0,0,0,0.0,Churn Risk,whatsapp,Morning,,0.0,False
CUST_6E4B08DD,40,52.0,10,6,0,0,0.0,Browsing,whatsapp,Night,,0.358,False
CUST_7B8B4582,10,70.0,100,0,0,0,0.0,Churn Risk,push,Evening,,0.0,False
CUST_C8832EFB,10,70.0,100,0,0,0,0.0,Dormant,whatsapp,Afternoon,,0.0,False
CUST_C4B680AE,60,72.0,10,4,2,2,0.0,Anonymous,whatsapp,Night,,0.458,False
CUST_0FE8CE86,100,80.0,0,3,3,3,0.0,Cart Active,whatsapp,Night,5.0,0.72,True
CUST_119DD9F6,90,72.0,10,10,2,2,0.0,Anonymous,whatsapp,Night,,0.638,False
CUST_4A5340F6,60,52.0,10,10,0,0,0.0,Browsing,whatsapp,Afternoon,,0.478,False
CUST_1CE8F62B,60,62.0,10,1,1,1,0.0,High Intent,whatsapp,Evening,36.0,0.8638,True
CUST_60543475,100,82.0,10,3,3,3,0.0,Loyal,whatsapp,Evening,54.0,0.688,True
CUST_508B3E12,80,70.0,0,2,2,2,0.0,Interested,push,Night,82.0,0.61,True
CUST_64D813A5,60,52.0,10,10,0,0,0.0,Browsing,push,Evening,,0.478,False
CUST_EDC61F3F,75,62.0,10,10,1,1,0.0,Browsing,email,Afternoon,,0.558,False
CUST_A14EE256,10,61.0,55,0,0,0,0.0,Dormant,sms,Evening,,0.034,False
CUST_B11FBE08,30,52.0,10,4,0,0,0.0,Browsing,whatsapp,Night,,0.298,False
CUST_DA071068,100,80.0,0,3,3,3,0.0,Cart Active,email,Afternoon,37.0,0.72,True
CUST_E2442033,10,70.0,100,0,0,0,0.0,Dormant,whatsapp,Afternoon,,0.0,False
CUST_F0F97E05,50,52.0,10,8,0,0,0.0,Anonymous,email,Morning,,0.418,False
CUST_3B2A0D43,100,90.0,0,4,4,4,0.0,Interested,push,Night,26.0,0.71,True
CUST_E6593C6B,10,70.0,100,0,0,0,0.0,Churn Risk,push,Evening,,0.0,False
CUST_D730113B,10,70.0,100,0,0,0,0.0,Churn Risk,whatsapp,Morning,,0.0,False
CUST_B2B8F92B,30,62.0,10,1,1,1,0.0,Cart Active,email,Night,,0.288,False
CUST_99CA12C2,100,90.0,0,4,4,4,0.0,Interested,email,Morning,10.0,0.71,True
CUST_B7CA9F4F,100,57.0,10,8,5,2,0.0,High Intent,whatsapp,Evening,2.0,0.713,True
CUST_DF7B584F,10,70.0,100,0,0,0,0.0,Churn Risk,email,Night,,0.0,False
CUST_864192A5,10,70.0,100,0,0,0,0.0,Churn Risk,push,Morning,,0.0,False
CUST_C2777272,10,70.0,100,0,0,0,0.0,Churn Risk,whatsapp,Evening,,0.0,False
CUST_C39706E3,50,72.0,10,2,2,2,0.0,Interested,sms,Night,,0.398,False
CUST_E429E2BF,10,70.0,100,0,0,0,0.0,Dormant,email,Evening,,0.0,False
CUST_EE5F32C6,60,60.0,0,1,1,1,0.0,Cart Active,push,Night,85.0,0.5,True
CUST_B8585C55,10,61.0,55,0,0,0,0.0,Dormant,push,Morning,,0.034,False
CUST_9C908B7E,100,87.0,10,6,5,4,0.0,High Intent,whatsapp,Evening,45.0,0.683,True
CUST_E05A6E55,10,70.0,100,0,0,0,0.0,Dormant,sms,Night,,0.0,False
CUST_1F1F606A,30,52.0,10,4,0,0,0.0,Anonymous,whatsapp,Afternoon,,0.298,False
CUST_DB91EDA3,100,90.0,0,4,4,4,0.0,Cart Active,sms,Night,48.0,0.71,True
CUST_D26D51EE,100,47.0,10,7,4,1,0.0,Loyal,whatsapp,Evening,96.0,0.723,True
CUST_0E935651,100,62.0,10,6,4,2,0.0,High Intent,sms,Afternoon,48.0,0.708,True
CUST_72429935,60,62.0,10,1,1,1,0.0,High Intent,email,Evening,40.0,0.7892,True
CUST_FD6AAD0E,45,62.0,10,4,1,1,0.0,Browsing,email,Afternoon,,0.378,False
CUST_7A378EA4,100,90.0,0,4,4,4,0.0,Interested,sms,Night,56.0,0.71,True
CUST_5F0AAC03,10,70.0,100,0,0,0,0.0,Dormant,sms,Morning,,0.0,False
CUST_4EAC5F1B,30,52.0,10,4,0,0,0.0,Browsing,push,Afternoon,,0.298,False
CUST_B3CF4A1B,100,52.0,10,5,3,1,0.0,Loyal,whatsapp,Night,71.0,0.718,True
CUST_956AC9C3,35,62.0,10,2,1,1,0.0,Browsing,whatsapp,Morning,,0.318,False
CUST_3EB938AC,10,70.0,100,0,0,0,0.0,Churn Risk,whatsapp,Afternoon,,0.0,False
CUST_0ECEFA24,75,62.0,10,10,1,1,0.0,Browsing,sms,Night,,0.558,False
CUST_3BDB194B,10,70.0,100,0,0,0,0.0,Dormant,email,Morning,,0.0,False
CUST_EA57BACB,35,62.0,10,2,1,1,0.0,Browsing,email,Morning,,0.318,False
CUST_DB672D6E,10,70.0,100,0,0,0,0.0,Churn Risk,sms,Morning,,0.0,False
CUST_73610D47,40,52.0,10,6,0,0,0.0,Browsing,whatsapp,Evening,,0.358,False
CUST_43287017,100,90.0,0,4,4,4,0.0,Interested,push,Morning,42.0,0.71,True
CUST_D06526D8,80,72.0,10,2,2,2,0.0,Loyal,sms,Afternoon,94.0,0.578,True
CUST_D314B9C7,100,100.0,0,5,5,5,0.0,Interested,whatsapp,Afternoon,82.0,0.7,True
CUST_C5234514,30,62.0,10,1,1,1,0.0,Cart Active,email,Evening,,0.288,False
CUST_06321A44,80,72.0,10,2,2,2,0.0,High Intent,push,Afternoon,91.0,0.578,True
CUST_C9697997,65,47.0,10,2,1,0,0.0,High Intent,email,Afternoon,24.0,0.513,True
CUST_33540ED1,10,70.0,100,0,0,0,0.0,Dormant,push,Afternoon,,0.0,False
CUST_9674EE56,85,57.0,10,3,2,1,0.0,High Intent,email,Evening,91.0,0.623,True
CUST_55273BA1,10,70.0,100,0,0,0,0.0,Dormant,whatsapp,Night,,0.0,False
CUST_2DAEC16A,60,60.0,0,1,1,1,0.0,Interested,sms,Night,74.0,0.5,True
CUST_B87AF05C,30,62.0,10,1,1,1,0.0,Cart Active,push,Afternoon,,0.288,False
CUST_C5612976,100,67.0,10,4,3,2,0.0,High Intent,sms,Morning,6.0,0.703,True
CUST_72CBC3FF,100,80.0,0,3,3,3,0.0,Interested,whatsapp,Evening,49.0,0.72,True
CUST_0F909074,10,61.0,55,0,0,0,0.0,Churn Risk,email,Afternoon,,0.034,False
CUST_E15D1603,30,62.0,10,1,1,1,0.0,Cart Active,whatsapp,Evening,,0.288,False
CUST_328B8A58,55,62.0,10,6,1,1,0.0,Browsing,sms,Night,,0.438,False
CUST_AE9B8C22,80,70.0,0,2,2,2,0.0,Cart Active,sms,Evening,29.0,0.61,True
CUST_3734FEC0,100,67.0,10,4,3,2,0.0,Loyal,push,Afternoon,32.0,0.703,True
CUST_7BB9CFB8,50,52.0,10,8,0,0,0.0,Browsing,email,Evening,,0.418,False
CUST_ADAD237D,35,62.0,10,2,1,1,0.0,Anonymous,whatsapp,Night,,0.318,False
CUST_972B2DD0,90,92.0,10,4,4,4,0.0,Interested,sms,Evening,,0.618,False
CUST_12AF5997,100,92.0,10,10,4,4,0.0,Anonymous,sms,Evening,,0.678,False
CUST_18AAD8FB,10,70.0,100,0,0,0,0.0,Dormant,push,Afternoon,,0.0,False
CUST_3E5FC064,100,52.0,10,5,3,1,0.0,Loyal,email,Night,44.0,0.718,True
CUST_75BA66A5,100,62.0,10,6,4,2,0.0,Loyal,email,Evening,20.0,0.708,True
CUST_0276CE0E,100,80.0,0,3,3,3,0.0,Cart Active,push,Morning,45.0,0.72,True
CUST_EFAE7945,80,72.0,10,8,2,2,0.0,Anonymous,email,Afternoon,,0.578,False
CUST_58BF3EB3,100,52.0,10,5,3,1,0.0,High Intent,push,Night,58.0,0.718,True
CUST_791BE7DD,10,70.0,100,0,0,0,0.0,Churn Risk,email,Evening,,0.0,False
CUST_43FE3394,100,42.0,10,9,5,1,0.0,Loyal,email,Afternoon,23.0,0.728,True
CUST_8DFFB2CE,30,62.0,10,1,1,1,0.0,Cart Active,whatsapp,Evening,,0.288,False
CUST_63715C65,60,60.0,0,1,1,1,0.0,Cart Active,push,Morning,12.0,0.5,True
CUST_9D10986B,10,70.0,100,0,0,0,0.0,Dormant,whatsapp,Afternoon,,0.0,False
CUST_AE7296E8,60,60.0,0,1,1,1,0.0,Cart Active,whatsapp,Evening,8.0,0.5,True
CUST_F5094D5F,100,100.0,0,5,5,5,0.0,Cart Active,whatsapp,Afternoon,49.0,0.7,True
CUST_55E21CDC,90,92.0,10,4,4,4,0.0,Cart Active,whatsapp,Evening,,0.618,False
CUST_8AE530FA,75,62.0,10,10,1,1,0.0,Anonymous,sms,Evening,,0.558,False
CUST_C7AF7E68,10,70.0,100,0,0,0,0.0,Churn Risk,whatsapp,Afternoon,,0.0,False
CUST_A4B5E952,90,42.0,10,4,2,0,0.0,High Intent,email,Evening,66.0,0.668,True
CUST_F9C12A90,100,100.0,0,5,5,5,0.0,Interested,sms,Afternoon,51.0,0.7,True
CUST_6D34DCA7,100,67.0,10,4,3,2,0.0,Loyal,push,Night,100.0,0.703,True
CUST_F8398755,100,57.0,10,8,5,2,0.0,High Intent,whatsapp,Night,15.0,0.713,True
CUST_D351A539,100,90.0,0,4,4,4,0.0,Interested,whatsapp,Afternoon,94.0,0.71,True
CUST_956F4391,50,52.0,10,8,0,0,0.0,Browsing,sms,Night,,0.418,False
CUST_0AA057F5,100,100.0,0,5,5,5,0.0,Cart Active,email,Night,89.0,0.7,True
CUST_8D6439E0,20,52.0,10,2,0,0,0.0,Anonymous,email,Afternoon,,0.238,False
CUST_302CEB79,30,62.0,10,1,1,1,0.0,Cart Active,email,Morning,,0.288,False
CUST_538A7176,100,90.0,0,4,4,4,0.0,Interested,email,Evening,48.0,0.71,True
CUST_7D42AE80,45,62.0,10,4,1,1,0.0,Anonymous,whatsapp,Night,,0.378,False
CUST_A32303A8,100,72.0,10,7,5,3,0.0,Loyal,email,Night,34.0,0.698,True
CUST_711EDC8E,10,70.0,100,0,0,0,0.0,Churn Risk,whatsapp,Morning,,0.0,False
CUST_1AFE374A,10,70.0,100,0,0,0,0.0,Churn Risk,whatsapp,Night,,0.0,False
CUST_66D6E841,90,92.0,10,4,4,4,0.0,Interested,push,Evening,,0.618,False
CUST_94271BA7,65,47.0,10,2,1,0,0.0,Loyal,push,Night,79.0,0.513,True
CUST_24C24DF0,100,37.0,10,6,3,0,0.0,High Intent,push,Night,3.0,0.733,True
CUST_D9AFADA6,75,62.0,10,10,1,1,0.0,Browsing,whatsapp,Night,,0.558,False
CUST_7DABD08A,60,60.0,0,1,1,1,0.0,Cart Active,whatsapp,Night,1.0,0.5,True
CUST_0B2DF13F,10,70.0,100,0,0,0,0.0,Churn Risk,push,Morning,,0.0,False
CUST_B231E916,100,82.0,10,3,3,3,0.0,High Intent,whatsapp,Morning,19.0,0.688,True
CUST_2307D46C,20,52.0,10,2,0,0,0.0,Anonymous,email,Night,,0.238,False
CUST_9F6558FE,60,52.0,10,10,0,0,0.0,Browsing,email,Afternoon,,0.478,False
CUST_EEF7C6CD,90,42.0,10,4,2,0,0.0,Loyal,sms,Afternoon,30.0,0.668,True
CUST_A28972F7,100,87.0,10,6,5,4,0.0,Loyal,whatsapp,Night,59.0,0.683,True
CUST_71D368F0,10,61.0,55,0,0,0,0.0,Dormant,email,Morning,,0.034,False
CUST_8E801C1B,100,62.0,10,6,4,2,0.0,Loyal,whatsapp,Afternoon,69.0,0.708,True
CUST_0AC726CC,60,72.0,10,4,2,2,0.0,Browsing,email,Night,,0.458,False
CUST_7852DBC9,50,52.0,10,8,0,0,0.0,Anonymous,sms,Night,,0.418,False
CUST_07EA8A74,45,62.0,10,4,1,1,0.0,Anonymous,whatsapp,Afternoon,,0.378,False
CUST_BF9F3367,100,47.0,10,7,4,1,0.0,Loyal,whatsapp,Afternoon,66.0,0.723,True
CUST_F3E2D497,55,62.0,10,6,1,1,0.0,Browsing,whatsapp,Evening,,0.438,False
CUST_1A361C57,100,80.0,0,3,3,3,0.0,Cart Active,sms,Evening,46.0,0.72,True
CUST_F3F8E500,55,62.0,10,6,1,1,0.0,Browsing,email,Morning,,0.438,False
CUST_5B263543,100,100.0,10,5,5,5,0.0,Loyal,whatsapp,Night,59.0,0.67,True
CUST_EFB1E232,10,70.0,100,0,0,0,0.0,Churn Risk,push,Evening,,0.0,False
CUST_586B166F,65,47.0,10,2,1,0,0.0,Loyal,email,Afternoon,90.0,0.513,True
CUST_46A3E974,10,70.0,100,0,0,0,0.0,Churn Risk,whatsapp,Evening,,0.0,False
CUST_4263EE0F,100,27.0,10,10,5,0,0.0,High Intent,email,Afternoon,88.0,0.743,True
CUST_0799698D,100,62.0,10,6,4,2,0.0,High Intent,whatsapp,Night,65.0,0.708,True
CUST_C4813074,60,62.0,10,1,1,1,0.0,High Intent,sms,Night,100.0,0.6825,True
CUST_D0D6BA71,100,67.0,10,4,3,2,0.0,High Intent,whatsapp,Night,69.0,0.703,True
CUST_EE839A5D,55,62.0,10,6,1,1,0.0,Browsing,whatsapp,Night,,0.438,False
CUST_325501F0,70,72.0,10,6,2,2,0.0,Browsing,push,Morning,,0.518,False
CUST_71520E60,30,62.0,10,1,1,1,0.0,Interested,sms,Afternoon,,0.288,False
CUST_462E7A2E,10,61.0,55,0,0,0,0.0,Churn Risk,whatsapp,Morning,,0.034,False
CUST_4DC33C38,30,62.0,10,1,1,1,0.0,Cart Active,email,Afternoon,,0.288,False
CUST_C640B75F,80,72.0,10,2,2,2,0.0,Loyal,sms,Morning,71.0,0.578,True
CUST_CF937353,100,100.0,10,5,5,5,0.0,Cart Active,whatsapp,Night,,0.67,False
CUST_642E3418,10,70.0,100,0,0,0,0.0,Dormant,sms,Night,,0.0,False
CUST_84C827DA,50,72.0,10,2,2,2,0.0,Cart Active,push,Evening,,0.398,False
CUST_05D41BA4,10,70.0,100,0,0,0,0.0,Churn Risk,email,Evening,,0.0,False
CUST_5DF7BE8B,10,61.0,55,0,0,0,0.0,Churn Risk,whatsapp,Afternoon,,0.034,False
CUST_9919FCF3,80,70.0,0,2,2,2,0.0,Cart Active,sms,Night,82.0,0.61,True
CUST_EDAA98F7,10,70.0,100,0,0,0,0.0,Churn Risk,whatsapp,Afternoon,,0.0,False
CUST_7C08061C,20,52.0,10,2,0,0,0.0,Browsing,email,Evening,,0.238,False
CUST_00BB6298,45,62.0,10,4,1,1,0.0,Browsing,whatsapp,Evening,,0.378,False
CUST_053AECF7,45,62.0,10,4,1,1,0.0,Anonymous,whatsapp,Evening,,0.378,False
CUST_05128E95,30,62.0,10,1,1,1,0.0,Cart Active,email,Night,,0.288,False
CUST_8E117EE4,100,90.0,0,4,4,4,0.0,Interested,sms,Afternoon,3.0,0.71,True
CUST_6829755F,60,52.0,10,10,0,0,0.0,Anonymous,whatsapp,Afternoon,,0.478,False
CUST_AFA4D7A5,90,42.0,10,4,2,0,0.0,High Intent,push,Morning,2.0,0.668,True
CUST_84D63496,45,62.0,10,4,1,1,0.0,Anonymous,push,Morning,,0.378,False
CUST_F665114F,100,100.0,0,5,5,5,0.0,Cart Active,email,Morning,27.0,0.7,True
CUST_DA68F69F,80,72.0,10,2,2,2,0.0,High Intent,whatsapp,Night,74.0,0.578,True
CUST_B0CBB472,55,62.0,10,6,1,1,0.0,Anonymous,email,Afternoon,,0.438,False
CUST_D9E59906,10,70.0,100,0,0,0,0.0,Dormant,push,Evening,,0.0,False
CUST_22C9C586,70,82.0,10,3,3,3,0.0,Interested,push,Evening,,0.508,False
CUST_A434A37C,10,61.0,55,0,0,0,0.0,Dormant,sms,Evening,,0.034,False
CUST_B726856D,30,52.0,10,4,0,0,0.0,Anonymous,whatsapp,Afternoon,,0.298,False
CUST_FCBBAB0E,10,70.0,100,0,0,0,0.0,Dormant,whatsapp,Morning,,0.0,False
CUST_2463F2C4,65,47.0,10,2,1,0,0.0,Loyal,email,Morning,92.0,0.513,True
CUST_7A80472F,20,52.0,10,2,0,0,0.0,Anonymous,email,Morning,,0.238,False
CUST_E227EA55,50,52.0,10,8,0,0,0.0,Anonymous,email,Evening,,0.418,False
CUST_500B2D9A,10,70.0,100,0,0,0,0.0,Dormant,sms,Night,,0.0,False
CUST_D568E62C,10,70.0,100,0,0,0,0.0,Dormant,whatsapp,Night,,0.0,False
CUST_B2C5D3F0,100,100.0,0,5,5,5,0.0,Interested,email,Evening,89.0,0.7,True
CUST_4F6B0EF5,75,62.0,10,10,1,1,0.0,Anonymous,email,Morning,,0.558,False
CUST_30EC8970,65,47.0,10,2,1,0,0.0,Loyal,push,Evening,16.0,0.513,True
CUST_9D087A5B,50,72.0,10,2,2,2,0.0,Interested,email,Evening,,0.398,False
CUST_A677100E,30,62.0,10,1,1,1,0.0,Interested,whatsapp,Evening,,0.288,False
CUST_23EFB197,100,62.0,10,6,4,2,0.0,Loyal,email,Night,74.0,0.708,True
CUST_7C7B002A,60,62.0,10,1,1,1,0.0,High Intent,email,Night,17.0,0.8969,True
CUST_50E42BD9,30,52.0,10,4,0,0,0.0,Browsing,email,Night,,0.298,False
CUST_4B21C776,10,70.0,100,0,0,0,0.0,Dormant,email,Evening,,0.0,False
CUST_23EEA7C2,100,100.0,0,5,5,5,0.0,Interested,email,Morning,28.0,0.7,True
CUST_B215D3CB,95,82.0,10,8,3,3,0.0,Anonymous,whatsapp,Night,,0.658,False
CUST_9717D202,80,72.0,10,2,2,2,0.0,Loyal,email,Morning,28.0,0.578,True
CUST_8A4D9CAB,30,52.0,10,4,0,0,0.0,Anonymous,sms,Morning,,0.298,False
CUST_0CFCD5D5,60,60.0,0,1,1,1,0.0,Interested,whatsapp,Morning,55.0,0.5,True
CUST_3B0022BB,100,72.0,10,7,5,3,0.0,Loyal,email,Evening,100.0,0.698,True
CUST_C1330647,10,70.0,100,0,0,0,0.0,Dormant,email,Afternoon,,0.0,False
CUST_DD504038,30,62.0,10,1,1,1,0.0,Cart Active,whatsapp,Afternoon,,0.288,False
CUST_BB8935C0,65,62.0,10,8,1,1,0.0,Anonymous,email,Morning,,0.498,False
CUST_CF602B04,60,60.0,0,1,1,1,0.0,Cart Active,email,Night,87.0,0.5,True
CUST_5E0BB013,100,37.0,10,6,3,0,0.0,Loyal,sms,Evening,95.0,0.733,True
CUST_D26CE20B,10,61.0,55,0,0,0,0.0,Churn Risk,email,Afternoon,,0.034,False
CUST_66F3F64C,100,80.0,0,3,3,3,0.0,Cart Active,push,Afternoon,17.0,0.72,True
CUST_595A074D,10,70.0,100,0,0,0,0.0,Dormant,sms,Afternoon,,0.0,False
CUST_B6F8C9F4,100,80.0,0,3,3,3,0.0,Interested,whatsapp,Night,23.0,0.72,True
CUST_04E1682F,60,60.0,0,1,1,1,0.0,Cart Active,push,Morning,54.0,0.5,True
CUST_FC1DFA58,10,70.0,100,0,0,0,0.0,Churn Risk,sms,Morning,,0.0,False
CUST_61784551,100,100.0,0,5,5,5,0.0,Cart Active,email,Afternoon,12.0,0.7,True
CUST_6452BA91,30,62.0,10,1,1,1,0.0,Cart Active,push,Night,,0.288,False
CUST_B5EFCFD7,10,70.0,100,0,0,0,0.0,Churn Risk,email,Morning,,0.0,False
CUST_78779B3F,35,62.0,10,2,1,1,0.0,Anonymous,whatsapp,Morning,,0.318,False
CUST_E765F27D,60,60.0,0,1,1,1,0.0,Interested,whatsapp,Evening,77.0,0.5,True
CUST_DB6903B7,10,61.0,55,0,0,0,0.0,Dormant,push,Night,,0.034,False
CUST_CC615E9C,70,72.0,10,6,2,2,0.0,Browsing,whatsapp,Morning,,0.518,False
CUST_6CC2B6D5,90,72.0,10,10,2,2,0.0,Anonymous,whatsapp,Evening,,0.638,False
CUST_E1363176,70,82.0,10,3,3,3,0.0,Interested,whatsapp,Night,,0.508,False
CUST_732199DC,100,100.0,0,5,5,5,0.0,Interested,push,Afternoon,31.0,0.7,True
CUST_8BE239CA,100,57.0,10,8,5,2,0.0,High Intent,email,Morning,15.0,0.713,True
CUST_FCFD3350,35,62.0,10,2,1,1,0.0,Anonymous,email,Morning,,0.318,False
CUST_3187E3F9,45,62.0,10,4,1,1,0.0,Anonymous,email,Morning,,0.378,False
CUST_8BF8807D,65,47.0,10,2,1,0,0.0,Loyal,whatsapp,Morning,98.0,0.513,True
CUST_813B4C1D,10,61.0,55,0,0,0,0.0,Dormant,email,Morning,,0.034,False
CUST_3A24199B,45,62.0,10,4,1,1,0.0,Browsing,sms,Evening,,0.378,False
CUST_4DE3D4BE,10,70.0,100,0,0,0,0.0,Dormant,whatsapp,Night,,0.0,False
CUST_67D19DA2,65,47.0,10,2,1,0,0.0,High Intent,email,Afternoon,82.0,0.513,True
CUST_A72EF9E3,100,47.0,10,7,4,1,0.0,Loyal,whatsapp,Morning,35.0,0.723,True
CUST_5E96CE43,10,70.0,100,0,0,0,0.0,Dormant,sms,Morning,,0.0,False
CUST_D665C471,100,52.0,10,5,3,1,0.0,High Intent,sms,Evening,81.0,0.718,True
CUST_4726940D,60,60.0,0,1,1,1,0.0,Interested,push,Morning,74.0,0.5,True
CUST_05774682,30,52.0,10,4,0,0,0.0,Browsing,whatsapp,Morning,,0.298,False
CUST_E297E034,100,62.0,10,6,4,2,0.0,High Intent,sms,Morning,84.0,0.708,True
CUST_76F2413B,10,70.0,100,0,0,0,0.0,Dormant,email,Evening,,0.0,False
CUST_58844B20,10,70.0,100,0,0,0,0.0,Churn Risk,sms,Afternoon,,0.0,False
CUST_8C946A45,100,90.0,0,4,4,4,0.0,Cart Active,whatsapp,Afternoon,11.0,0.71,True
CUST_A1319669,10,70.0,100,0,0,0,0.0,Dormant,push,Afternoon,,0.0,False
CUST_DAF217DC,60,62.0,10,1,1,1,0.0,Loyal,push,Evening,49.0,0.6176,True
CUST_5BF19433,10,70.0,100,0,0,0,0.0,Churn Risk,email,Morning,,0.0,False
CUST_65AAD139,40,52.0,10,6,0,0,0.0,Browsing,email,Afternoon,,0.358,False
CUST_E7CCC8F3,90,42.0,10,4,2,0,0.0,High Intent,email,Night,80.0,0.668,True
CUST_6F69CD23,80,70.0,0,2,2,2,0.0,Cart Active,push,Evening,21.0,0.61,True
CUST_6BB19DF4,60,62.0,10,1,1,1,0.0,High Intent,email,Afternoon,55.0,0.9355,True
CUST_DB9A335D,100,100.0,0,5,5,5,0.0,Interested,push,Morning,64.0,0.7,True
CUST_F70CEE46,10,70.0,100,0,0,0,0.0,Churn Risk,whatsapp,Morning,,0.0,False
CUST_FEC88168,10,70.0,100,0,0,0,0.0,Churn Risk,push,Morning,,0.0,False
CUST_3D41A73A,50,72.0,10,2,2,2,0.0,Interested,email,Morning,,0.398,False
CUST_D34AB1F8,100,72.0,10,7,5,3,0.0,Loyal,email,Morning,28.0,0.698,True
CUST_DE1FEA94,10,61.0,55,0,0,0,0.0,Dormant,email,Morning,,0.034,False
CUST_D8629B7D,70,72.0,10,6,2,2,0.0,Browsing,whatsapp,Morning,,0.518,False
CUST_394BBCE4,100,100.0,0,5,5,5,0.0,Interested,sms,Evening,23.0,0.7,True
CUST_E7346EB8,10,70.0,100,0,0,0,0.0,Churn Risk,email,Evening,,0.0,False
CUST_9D8D3CB7,100,77.0,10,5,4,3,0.0,Loyal,push,Night,56.0,0.693,True
CUST_EE577E68,50,72.0,10,2,2,2,0.0,Interested,whatsapp,Morning,,0.398,False
CUST_4F08C7E1,10,61.0,55,0,0,0,0.0,Churn Risk,email,Evening,,0.034,False
CUST_6EE4FF22,55,62.0,10,6,1,1,0.0,Browsing,whatsapp,Night,,0.438,False
CUST_0D24552E,10,70.0,100,0,0,0,0.0,Dormant,push,Evening,,0.0,False
CUST_2FD10D2E,90,72.0,10,10,2,2,0.0,Anonymous,whatsapp,Afternoon,,0.638,False
CUST_35E4EBEE,100,77.0,10,5,4,3,0.0,High Intent,whatsapp,Afternoon,23.0,0.693,True
CUST_019A65F6,80,70.0,0,2,2,2,0.0,Interested,sms,Evening,44.0,0.61,True
CUST_27CCC870,100,52.0,10,5,3,1,0.0,Loyal,sms,Afternoon,99.0,0.718,True
CUST_560A375E,10,61.0,55,0,0,0,0.0,Churn Risk,whatsapp,Morning,,0.034,False
CUST_E8306052,100,92.0,10,4,4,4,0.0,Loyal,email,Morning,76.0,0.678,True
CUST_40C1C35F,100,100.0,0,5,5,5,0.0,Cart Active,whatsapp,Afternoon,56.0,0.7,True
CUST_4973FEA9,90,72.0,10,10,2,2,0.0,Browsing,sms,Afternoon,,0.638,False
CUST_19632405,100,90.0,0,4,4,4,0.0,Interested,sms,Afternoon,82.0,0.71,True
CUST_29F2B405,10,70.0,100,0,0,0,0.0,Dormant,whatsapp,Afternoon,,0.0,False
CUST_1DC6721B,80,70.0,0,2,2,2,0.0,Interested,whatsapp,Afternoon,73.0,0.61,True
CUST_635C9A61,100,80.0,0,3,3,3,0.0,Interested,email,Afternoon,36.0,0.72,True
CUST_F0626251,90,72.0,10,10,2,2,0.0,Browsing,email,Morning,,0.638,False
CUST_A046FDBD,10,70.0,100,0,0,0,0.0,Churn Risk,email,Afternoon,,0.0,False
